time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2741.565,-0.0034277,-0.01140731,0.01579376,-0.1175437,-0.0287502,-0.04000614,0.3574334,0.03369105,-0.1814778,352.4899,340.7538,0.6352289,0.0362235,-0.03383444,-0.120811,-0.1009389,0.007858442,1.032103,0.1846988,-0.08759499,-0.1305442,294.2596,273.6076,62.64381,-0.009911278,-0.006291439,-0.1151634,0.3853199,-0.2651146,0.0866036,0.4490629,-0.07110222,-0.01657398,299.3423,5.137892,336.0081,
2755.524,-0.003913503,-0.01033145,0.01292598,-0.1021668,-0.03292856,-0.04143919,0.3573664,0.03358182,-0.1813762,352.541,340.7832,0.6431744,0.006808,-0.04564075,-0.06245442,0.05855799,-0.1171928,0.5565519,0.1845433,-0.08862875,-0.1298496,294.7136,273.1812,62.63461,-0.04813958,-0.03572474,-0.02915675,0.1041519,-0.2977517,-0.1673452,0.4479512,-0.07228754,-0.01493448,299.7627,3.932017,337.208,
2769.371,-0.004302689,-0.00822463,0.009709589,-0.08324678,-0.03395803,-0.05101534,0.3573014,0.0335353,-0.1813257,352.5988,340.7898,0.6760879,-0.005713045,-0.06384289,-0.01849863,0.2654304,0.007205296,0.1706977,0.1845729,-0.09048553,-0.1280821,294.7788,271.6236,63.46854,-0.07131318,-0.06067499,0.03012696,0.004244592,-0.1532096,-0.4273729,0.4470373,-0.0737986,-0.01308873,300.156,2.742854,337.8521,
2783.422,-0.004932721,-0.008067438,0.00628412,-0.06618234,-0.02624069,-0.05769514,0.3572282,0.03344312,-0.1813221,352.6689,340.7807,0.7014636,-0.004214628,-0.08283945,0.06355617,0.07991245,0.1667725,-0.1322831,0.1841134,-0.09231645,-0.1245278,294.3067,271.7656,62.66938,-0.08439645,-0.09076791,0.09023482,-0.08009888,-0.03103302,-0.4876373,0.4459885,-0.07591838,-0.01018155,300.5391,2.107825,338.0822,
2797.272,-0.005079772,-0.008733856,0.002060723,-0.07479341,-0.01531878,-0.07547602,0.357164,0.03332117,-0.1814007,352.7887,340.7618,0.7151496,-0.009348758,-0.09706022,0.1655251,-0.3950792,0.1141293,-0.2863643,0.1833028,-0.09405252,-0.1200996,293.924,274.3753,59.7916,-0.08734113,-0.1261193,0.1593158,-0.3250207,-0.08605379,-0.2398644,0.4444107,-0.07856244,-0.006486868,301.0665,2.49427,338.1908,
2811.185,-0.00580744,-0.009557866,-0.0008387752,-0.07957995,-0.009371088,-0.06693917,0.3570676,0.03318048,-0.181495,352.8619,340.77,0.6886836,-0.03284539,-0.1157388,0.269289,-0.8491277,-0.1570638,-0.359737,0.1817048,-0.09589562,-0.1150985,294.0801,278.3284,55.82114,-0.09732552,-0.1553844,0.2186418,-0.6211405,-0.2190454,-0.154143,0.4427807,-0.08113572,-0.002431877,301.9018,2.406127,338.934,
2824.994,-0.006733835,-0.008223422,-0.003229142,-0.07372615,-0.003486509,-0.04947715,0.3569551,0.03311926,-0.1816115,352.8842,340.7666,0.666734,-0.08172707,-0.1424893,0.3476688,-1.002872,-0.6452022,-0.3769695,0.1796156,-0.09827861,-0.1097847,295.1405,281.6961,52.5976,-0.1175544,-0.1939774,0.2945709,-1.058063,-0.3354525,-0.2887995,0.4409388,-0.08411681,0.002553636,303.4378,1.670813,340.2751,
2839.045,-0.007554598,-0.006052751,-0.004045323,-0.04705075,0.005713606,-0.03262609,0.3568319,0.0330961,-0.1816938,352.8742,340.7472,0.676223,-0.1376712,-0.1745963,0.4118239,-1.049527,-1.19699,-0.3366506,0.1768766,-0.1010485,-0.1039369,296.771,284.8261,49.90611,-0.1331691,-0.2306624,0.351049,-1.335935,-0.3513947,-0.4610652,0.4392763,-0.08741952,0.007443514,305.0362,0.8033125,341.4877,
2853.016,-0.008640561,-0.002829299,-0.004354428,-0.01686637,0.01574014,-0.02018645,0.3566878,0.0331445,-0.1817676,352.8345,340.7112,0.7022018,-0.1868365,-0.2128589,0.4505051,-0.8712776,-1.573296,-0.4033253,0.1743933,-0.1046887,-0.09785409,298.5748,286.6486,48.27235,-0.1430725,-0.2628417,0.3812728,-1.395017,-0.2793483,-0.5891877,0.4375281,-0.09140268,0.01233405,306.3601,0.0346869,342.3211,
2866.617,-0.00940194,-0.001522003,-0.004628054,0.004960465,0.02306394,-0.02248728,0.3565376,0.03315893,-0.1818409,352.8317,340.6758,0.7438478,-0.1966185,-0.2524422,0.4836889,-0.8731251,-1.528014,-0.4985751,0.1724374,-0.1091544,-0.09115256,299.6609,288.5616,46.31061,-0.1487243,-0.2920354,0.3937892,-1.301882,-0.1748814,-0.6466168,0.4357288,-0.09589589,0.01746968,307.3628,359.3973,342.853,
2880.587,-0.01010564,-0.001927033,-0.005739315,0.001365195,0.02802289,-0.03551031,0.3563695,0.03312024,-0.1819497,352.8873,340.6333,0.7737415,-0.1757727,-0.2926503,0.5261778,-1.075546,-1.180194,-0.7408808,0.1708635,-0.114316,-0.08337094,300.0886,290.9114,43.32722,-0.1592247,-0.3252981,0.4145782,-1.254188,-0.07895549,-0.7322609,0.4335349,-0.1009351,0.02342947,308.4476,358.6575,343.3881,
2894.509,-0.01062209,-0.004633889,-0.006967089,-0.01521295,0.03287622,-0.04947938,0.3561996,0.03297856,-0.1820798,352.9702,340.5947,0.7838491,-0.1546593,-0.3378612,0.5848239,-1.378239,-0.8630252,-1.095517,0.1690215,-0.1199393,-0.07473521,300.565,293.9008,39.26567,-0.172531,-0.3675334,0.4492717,-1.323215,-0.1308591,-0.7636942,0.4311078,-0.1067034,0.03016301,309.7136,358.0055,344.2029,
2908.35,-0.01074065,-0.007088858,-0.008481589,-0.03523983,0.03531476,-0.0657011,0.3560445,0.03279188,-0.1822382,353.0699,340.5562,0.8053824,-0.1518728,-0.391639,0.6466209,-1.589347,-0.7156001,-1.446769,0.1667646,-0.1264085,-0.06552694,301.4967,296.8351,35.11768,-0.1847148,-0.4200183,0.4988284,-1.529819,-0.2777154,-0.7747394,0.4285075,-0.1132171,0.03778042,311.3161,357.4951,345.2654,
2922.263,-0.01070458,-0.008526736,-0.009819903,-0.05268508,0.03730271,-0.07826185,0.3558929,0.03260732,-0.1824104,353.1653,340.509,0.8173243,-0.1873869,-0.4622797,0.7010862,-1.566086,-0.9584197,-1.787437,0.1636139,-0.1336717,-0.05615767,303.4239,298.9253,31.96892,-0.1921457,-0.4885933,0.560909,-1.843226,-0.4420362,-0.7633807,0.4259359,-0.1207694,0.04586044,313.319,357.2448,346.3638,
2936.181,-0.01100703,-0.008843763,-0.0102827,-0.04743143,0.0376149,-0.07962971,0.3557205,0.03245449,-0.1825635,353.2108,340.4703,0.8544738,-0.2377392,-0.5300294,0.7313376,-1.378798,-1.456021,-1.90967,0.1600689,-0.1415082,-0.04693206,305.9903,300.3499,30.17929,-0.1994961,-0.550423,0.5983241,-1.924972,-0.4347421,-0.8424728,0.4232833,-0.1291985,0.05393322,315.095,356.7412,347.2702,
2950.054,-0.01112805,-0.008266063,-0.01098893,-0.04427895,0.03767978,-0.07838083,0.3555472,0.03233835,-0.1827374,353.2729,340.4324,0.8752999,-0.2705633,-0.5921507,0.7568647,-1.32332,-1.928156,-1.876602,0.1567463,-0.1499903,-0.03768741,308.7347,302.1595,28.60627,-0.214477,-0.6193206,0.6294608,-1.953611,-0.3111756,-1.010581,0.4204691,-0.1386887,0.06252116,316.9212,355.9359,348.0881,
2963.87,-0.01128172,-0.008184023,-0.01202994,-0.04431132,0.0341972,-0.07455824,0.3553687,0.03220871,-0.1829324,353.3311,340.4088,0.8919557,-0.266538,-0.6747668,0.7910101,-1.544485,-2.313105,-1.503996,0.1539284,-0.1606131,-0.02779168,311.1386,305.1203,26.86133,-0.2265889,-0.6958628,0.6603678,-1.998533,-0.1098968,-1.126883,0.4174936,-0.1494253,0.07156359,318.8464,355.1986,348.5971,
2977.937,-0.01076601,-0.009643416,-0.01376113,-0.05439142,0.03267824,-0.07556709,0.3552134,0.03202352,-0.1831527,353.4251,340.3852,0.8983782,-0.2205191,-0.7532945,0.8396085,-2.129506,-2.348482,-1.166891,0.151979,-0.1723767,-0.01685819,313.0364,309.2079,23.82877,-0.250513,-0.79043,0.6995292,-2.127635,0.148087,-1.385165,0.414139,-0.1617868,0.08149551,321.1721,354.0557,349.1565,
2991.906,-0.009938573,-0.01215719,-0.0159124,-0.07050329,0.02713198,-0.08217426,0.3551224,0.03165603,-0.1835237,353.5438,340.3592,0.8987103,-0.1799979,-0.836143,0.8863671,-2.720695,-2.099821,-1.188897,0.1487635,-0.1846891,-0.00566664,315.0335,313.2275,19.97306,-0.2745665,-0.8892402,0.7419179,-2.34604,0.3258896,-1.653617,0.4106184,-0.1751704,0.09203941,323.9239,352.8279,349.8399,
3005.763,-0.009088719,-0.01508729,-0.01883748,-0.09101473,0.01092409,-0.09393973,0.3550047,0.0313794,-0.1839063,353.6969,340.3828,0.9079709,-0.2263457,-0.923394,0.857972,-2.118543,-1.029402,-2.240163,0.1452949,-0.1987648,0.004866671,316.7904,311.9735,17.90124,-0.3010647,-1.043805,0.8067768,-2.792644,0.3988923,-1.989612,0.4068426,-0.1916547,0.1037922,327.5315,351.6191,350.7628,
3019.833,-0.007146873,-0.01725393,-0.02240818,-0.1076224,-0.001240613,-0.1208534,0.3550009,0.03112653,-0.1843107,353.8712,340.3789,0.961934,-0.2980395,-1.042936,0.8645693,-1.767275,-0.5474038,-3.329669,0.1414696,-0.2147547,0.01670967,319.9232,310.7664,15.64537,-0.3118915,-1.19304,0.8504747,-3.141612,0.4583439,-2.202801,0.4033014,-0.2096746,0.1153111,331.2256,350.6576,351.543,
3033.828,-0.005586168,-0.01796961,-0.02477381,-0.107042,-0.01227575,-0.1318573,0.3549943,0.0309495,-0.1847242,354.0074,340.3904,1.006339,-0.3476616,-1.163274,0.9037036,-1.866736,-1.141503,-3.945871,0.1359783,-0.2302323,0.02825094,324.7422,311.8183,13.69211,-0.3045885,-1.330164,0.8785526,-3.467047,0.4563234,-2.269673,0.4002753,-0.2290129,0.1271964,335.0643,350.1146,352.1353,
3047.509,-0.004304543,-0.01702436,-0.02674266,-0.09211885,-0.03059722,-0.1258863,0.3549702,0.03076422,-0.1851342,354.0848,340.4302,1.043875,-0.3718728,-1.342219,0.9504868,-1.996852,-2.560923,-4.450033,0.1309599,-0.2492498,0.03956664,331.2292,314.4153,12.90621,-0.260436,-1.522126,0.9137961,-4.021056,0.216071,-2.128106,0.3979559,-0.2524381,0.1397837,339.4381,350.6357,352.5096,
3061.563,-0.003277132,-0.01535915,-0.02824183,-0.07952438,-0.04366078,-0.1061294,0.3549448,0.03056177,-0.1855347,354.1513,340.4822,1.057926,-0.3070794,-1.531653,0.9921188,-2.498902,-3.969705,-4.542683,0.1269539,-0.2709178,0.0513355,337.4592,318.9619,11.90501,-0.2069547,-1.725368,0.9396378,-4.766717,-0.05249408,-2.120103,0.3959922,-0.2780919,0.1526329,344.6824,351.4953,353.0102,
3075.651,-0.002629927,-0.01441108,-0.03032187,-0.08166303,-0.05772907,-0.0802784,0.3549132,0.03031656,-0.1860461,354.2199,340.556,1.022249,-0.2364391,-1.690973,0.999009,-3.023592,-4.441932,-4.889151,0.1233819,-0.293461,0.06307304,343.6052,322.8555,10.48429,-0.1637882,-1.927824,0.9382639,-5.505522,-0.2032787,-2.339432,0.3941843,-0.3056314,0.1647516,350.7093,352.2234,353.9006,
3089.442,-0.001924534,-0.01554502,-0.03351732,-0.1012724,-0.0692909,-0.06873729,0.3549156,0.03000429,-0.1866734,354.3568,340.6268,0.9884908,-0.1744617,-1.896866,0.9765041,-3.805443,-4.245231,-5.541735,0.1204868,-0.3198523,0.07464029,350.4332,326.0574,8.415771,-0.1288637,-2.225127,0.8851914,-6.547383,0.1534702,-2.769314,0.3930344,-0.3388054,0.1754024,358.3416,352.2559,354.8145,
3103.577,-0.0005400693,-0.02012014,-0.03811919,-0.1296302,-0.07444935,-0.08748101,0.3549324,0.02947253,-0.1873746,354.5613,340.6874,0.9948523,-0.138007,-2.172469,0.9076595,-5.023721,-3.171651,-6.464926,0.1180656,-0.3511713,0.08560602,358.3603,327.7848,5.196906,-0.1045099,-2.559828,0.7496217,-8.025923,1.150993,-2.919975,0.3929101,-0.3756742,0.1842741,7.791203,351.3362,354.7284,
3117.584,0.0007270314,-0.02674841,-0.04358026,-0.1695451,-0.07831107,-0.1376675,0.3549944,0.02892342,-0.1881607,354.8687,340.7249,1.038068,-0.1323989,-2.39277,0.7872148,-6.010653,-1.678353,-7.243019,0.1142964,-0.3824162,0.09465326,6.9168,328.122,1.85154,-0.04883479,-2.86013,0.535622,-9.81046,1.945057,-2.670689,0.3944509,-0.4146061,0.1906042,18.87153,350.5106,353.7929,
3131.532,0.002370615,-0.03237798,-0.04927185,-0.2106886,-0.06616307,-0.2033095,0.3550434,0.02842048,-0.188951,355.2084,340.7271,1.109278,-0.1965832,-2.620264,0.5607347,-6.563406,0.9696176,-8.105573,0.1098445,-0.4173378,0.1002493,16.52396,324.9325,358.1033,0.05306539,-3.070436,0.2670937,-11.32147,2.101368,-2.384699,0.3978117,-0.4545758,0.1938699,30.65439,350.6255,352.9561,
3145.303,0.003052061,-0.03606577,-0.05261979,-0.2207812,-0.0462155,-0.2369991,0.3550886,0.0279139,-0.1897137,355.4916,340.7069,1.173008,-0.2126949,-2.795304,0.2447719,-6.906563,3.38139,-8.702125,0.1062543,-0.4524773,0.09996673,27.21127,320.8421,354.2628,0.2637042,-3.220186,-0.1290788,-12.25043,1.639343,-2.745344,0.4045357,-0.4953768,0.1877048,42.31753,353.8756,354.8826,
3159.323,0.002901662,-0.03812356,-0.05433574,-0.2236959,-0.02774132,-0.2472752,0.3551129,0.02734452,-0.190429,355.7488,340.6755,1.212856,-0.1489518,-2.83134,-0.1204292,-6.688898,5.093278,-8.683613,0.1043583,-0.4838837,0.09451054,37.44558,317.0308,351.4092,0.5229943,-3.037021,-0.4060704,-10.05023,1.26567,-4.321857,0.4124421,-0.5244509,0.1775929,46.83496,2.660848,4.488273,
3173.283,0.002035169,-0.0387212,-0.05421688,-0.2370373,-0.01597444,-0.2491677,0.3550707,0.0268704,-0.1911086,356.049,340.6665,1.230107,-0.03948611,-2.66385,-0.4039502,-5.766738,5.02466,-7.465274,0.1060018,-0.5095516,0.08512855,43.44125,315.2136,349.7164,0.6800814,-2.678586,-0.5764446,-7.271904,1.938854,-5.478281,0.4180855,-0.5490578,0.163249,45.98747,11.17353,16.39927,
3187.192,0.0007477589,-0.03744048,-0.05249384,-0.2574323,-0.005375465,-0.2456661,0.3550246,0.02643102,-0.1917297,356.3445,340.6389,1.224512,0.05945389,-2.345377,-0.5977692,-4.473523,3.771301,-5.585604,0.1088223,-0.5303258,0.07449719,45.09914,314.6476,348.5411,0.7122889,-2.333212,-0.8260554,-6.695878,2.835093,-5.12805,0.4235075,-0.5706103,0.1486933,47.46342,16.53014,26.32567,
3201.204,-0.0007658312,-0.0337517,-0.04737663,-0.2576988,0.01653492,-0.2325604,0.3549336,0.0262461,-0.1921014,356.5906,340.5779,1.22284,0.129308,-2.095037,-0.7781668,-3.889293,4.343943,-4.634408,0.1101342,-0.5497673,0.06369179,49.61076,311.6763,347.5068,0.6218201,-1.966941,-1.067241,-6.718406,2.298609,-3.549339,0.4269951,-0.5847483,0.1347684,51.89152,19.11901,31.19079,
3215.139,-0.004371635,-0.02443923,-0.03783383,-0.2174917,0.03841225,-0.179728,0.3547117,0.02644774,-0.1922189,356.6581,340.5067,1.188243,0.1911966,-1.835786,-0.9479936,-4.018597,5.272176,-3.87863,0.1118814,-0.565071,0.05268848,55.3525,306.1576,344.9955,0.4869869,-1.65835,-1.152277,-6.116709,1.096053,-2.289546,0.4294944,-0.5965216,0.1221321,56.07395,20.43112,32.5395,
3228.976,-0.009813009,-0.006101241,-0.02443147,-0.1375789,0.0643501,-0.04333818,0.3544033,0.02712891,-0.1921294,356.4714,340.4437,1.01986,0.2189414,-1.457465,-0.9308156,-3.729965,3.346168,-3.195271,0.1177496,-0.5720394,0.04512074,56.01746,302.3645,339.3011,0.3264194,-1.25449,-1.088973,-4.640862,0.2949978,-1.164555,0.4313764,-0.6004497,0.1138742,58.12059,18.40796,30.29798,
3243.129,-0.01375046,0.01284305,-0.01245811,-0.02073004,0.07805839,0.08962344,0.354116,0.02778351,-0.1919703,356.1003,340.3897,0.9159471,0.2289765,-1.007049,-0.7213906,-3.333073,-0.6328759,-2.97097,0.1242355,-0.5746251,0.04135933,51.41352,303.6594,332.7924,0.2244121,-0.8036976,-0.8293798,-2.349075,0.8433871,-0.3355246,0.4321861,-0.5996376,0.1099999,55.49115,15.84018,29.12307,
3257.114,-0.01653625,0.02660791,-0.0004439559,0.1177231,0.07867412,0.1913618,0.3539016,0.02796075,-0.1917357,355.696,340.3604,0.9055376,0.2520656,-0.6705861,-0.5120761,-3.256405,-2.809862,-2.825325,0.1281216,-0.5781351,0.03861835,47.8069,306.0656,328.1899,0.170173,-0.475242,-0.5733029,-1.003561,1.009946,0.01272757,0.4335341,-0.600012,0.1082608,53.45169,14.5415,28.54914,
3271.076,-0.01669489,0.02690217,0.007065699,0.1780964,0.07374255,0.2110703,0.353708,0.02788106,-0.1915243,355.4479,340.3333,0.9076077,0.2581238,-0.5050629,-0.3894802,-2.223933,-2.283446,-2.580066,0.1288454,-0.5821107,0.03561372,48.11963,307.9479,327.8957,0.1409886,-0.2615561,-0.3422121,-0.5408505,0.3893995,0.09671497,0.4357919,-0.5996222,0.110467,53.45969,13.76928,27.18597,
3284.858,-0.01516399,0.01913099,0.01034229,0.1704072,0.06214361,0.1600604,0.353641,0.02768937,-0.1914518,355.4045,340.2975,0.9638013,0.1708813,-0.3926194,-0.3194914,-1.180612,-0.7067409,-1.694036,0.1246827,-0.5844705,0.03399627,49.78433,307.7931,329.6007,0.1516795,-0.117861,-0.1438695,-0.2574463,-0.09245665,-0.008010291,0.439343,-0.5976814,0.1146127,53.64644,13.58925,26.07921,
3299.021,-0.01163005,0.004489074,0.009170352,0.07725454,0.03680958,0.0449882,0.3535006,0.0279181,-0.1914724,355.6567,340.2973,1.01683,-0.02980535,-0.2424528,-0.2486132,-1.055753,0.2153795,-0.1207419,0.1191576,-0.5829073,0.0342168,49.59882,304.4439,329.7346,0.2049168,0.05000246,0.07821012,0.3346509,-0.08797686,-0.4226066,0.4426529,-0.5920674,0.1216318,52.53145,14.8822,26.22967,
3312.864,-0.006940017,-0.01328403,0.004421417,-0.0836569,0.0102391,-0.07729831,0.3535329,0.02725846,-0.1915176,356.1249,340.3266,0.9814082,-0.2241305,-0.04299708,-0.1411688,-1.198585,0.5884618,1.185608,0.1143609,-0.5778739,0.03704453,48.41045,300.7181,329.5322,0.2435446,0.2462788,0.2928748,1.103966,-0.2410485,-0.8676125,0.4449547,-0.5833177,0.1300452,50.64899,16.31841,25.68907,
3326.719,-0.001344293,-0.03162575,-0.003063892,-0.2603215,-0.02482207,-0.1836415,0.3539289,0.02573609,-0.1920927,356.7227,340.3949,0.8988322,-0.2620094,0.1313932,0.002437845,-0.8278317,0.4026833,1.366923,0.1131508,-0.5714307,0.04156557,47.50138,300.0371,330.1563,0.2175224,0.4450368,0.4619277,1.749558,-0.685863,-0.9319527,0.4455497,-0.5724832,0.1387142,48.82706,16.48485,23.48513,
3340.775,0.004931262,-0.04240861,-0.01133432,-0.3989228,-0.06134555,-0.2740472,0.3541508,0.0252519,-0.1924328,357.3334,340.4985,0.8656348,-0.2226151,0.2941725,0.16793,-0.1875801,-0.2900918,1.087059,0.111985,-0.5632,0.04797389,46.19709,301.8094,331.3562,0.1159006,0.6293295,0.5767838,2.136606,-1.011368,-0.4406001,0.4436696,-0.5598307,0.1474838,47.24014,14.93577,20.31179,
3354.762,0.01056336,-0.04350921,-0.01692237,-0.4433625,-0.09212724,-0.3247102,0.3543724,0.02500638,-0.192639,357.8046,340.6027,0.89043,-0.1848731,0.5431646,0.3761623,0.2796664,-1.592733,1.07343,0.1107411,-0.5504782,0.0562857,43.02456,304.624,332.4398,-0.02861173,0.8125741,0.6549531,2.501876,-0.7811469,0.4041715,0.4403069,-0.5452225,0.1563163,45.05136,12.02574,17.27024,
3368.521,0.01324544,-0.03710046,-0.0181568,-0.4040191,-0.1098114,-0.3189319,0.3545918,0.02486503,-0.1927747,358.0845,340.6934,0.9280611,-0.1809116,0.7536463,0.5019108,0.458148,-2.298849,1.513016,0.1088561,-0.5367167,0.06393999,39.54984,306.339,333.4525,-0.1407176,0.97641,0.6992546,2.827407,-0.3504657,0.9742013,0.4372589,-0.529637,0.1649468,42.35346,9.398344,14.97874,
3382.882,0.01517285,-0.02677011,-0.017586,-0.315907,-0.1101643,-0.2500118,0.3548108,0.02466461,-0.1929141,358.1674,340.7771,0.9164333,-0.186502,0.9347104,0.5722665,0.8921005,-2.287188,2.179169,0.1065253,-0.5214931,0.07117885,36.36471,307.749,335.6953,-0.1950371,1.102224,0.7138661,3.031089,-0.1690995,1.128194,0.4347098,-0.5133538,0.1733377,39.7174,7.718348,13.11928,
3396.341,0.01607335,-0.02021059,-0.01700512,-0.2438343,-0.1123829,-0.1783945,0.3550407,0.02431846,-0.1931479,358.2546,340.8672,0.8746397,-0.1969613,1.082593,0.5929668,1.464036,-1.744437,2.837466,0.1039289,-0.5051189,0.07794151,33.61865,308.7567,338.9229,-0.2138129,1.210182,0.7089596,3.25171,-0.1566666,1.098306,0.4321112,-0.4958412,0.181165,36.94716,6.643161,11.40574,
3410.038,0.01722963,-0.019408,-0.01789869,-0.2260495,-0.1140357,-0.1498209,0.355321,0.02382773,-0.1934712,358.4781,340.9608,0.8474551,-0.2001315,1.194507,0.5883759,1.972907,-1.206325,3.336141,0.1018233,-0.4881338,0.08428226,30.8459,309.7038,342.476,-0.2207187,1.298629,0.6888684,3.500019,-0.207764,1.113363,0.4294671,-0.4779594,0.188034,33.92213,5.644789,9.580823,
3423.841,0.01894668,-0.02463573,-0.02040759,-0.2605452,-0.1178372,-0.178336,0.3556217,0.02315137,-0.1938512,358.8591,341.0569,0.8449857,-0.1881402,1.319989,0.564959,2.49222,-0.7802778,3.760858,0.1004231,-0.469682,0.08955172,27.71733,310.8449,346.3974,-0.233591,1.396253,0.6354402,3.712223,-0.334297,1.331016,0.4267024,-0.4584905,0.1934039,30.79602,4.342717,7.306914,
3437.951,0.02009404,-0.03263842,-0.02314314,-0.3144678,-0.1150501,-0.2256929,0.355929,0.0224179,-0.1942887,359.3193,341.133,0.847384,-0.1606672,1.385188,0.5203002,2.617937,-0.6119944,3.770113,0.09957938,-0.4519882,0.09407979,24.87527,311.8573,349.2339,-0.2379397,1.471423,0.5675655,3.839769,-0.4776592,1.591999,0.424327,-0.4387783,0.1978009,27.68943,3.045908,4.907066,
3451.89,0.02030326,-0.04155149,-0.02488192,-0.367303,-0.109589,-0.2745604,0.3561926,0.02178317,-0.1946511,359.8024,341.1996,0.8496397,-0.1204067,1.428622,0.4630741,2.47836,-0.7217095,3.63268,0.09940305,-0.4337387,0.09770017,22.06024,312.8741,351.1271,-0.233097,1.535249,0.4839953,3.948238,-0.5708596,1.85834,0.4222297,-0.419007,0.2006609,24.44258,1.790914,2.502623,
3465.69,0.01951587,-0.04305985,-0.02333862,-0.3648717,-0.1048878,-0.2848352,0.3564341,0.02148929,-0.1948291,0.1123543,341.2653,0.8640216,-0.06646235,1.490265,0.3962409,2.155658,-1.14456,3.758397,0.1000352,-0.4146885,0.100272,18.43319,314.0097,352.1659,-0.2095226,1.566678,0.380697,3.901577,-0.5574484,1.84644,0.4205174,-0.3997157,0.2022886,21.43068,1.005897,0.765479,
3479.616,0.01787023,-0.0355759,-0.01859752,-0.2932112,-0.0960243,-0.2334858,0.3566098,0.02149183,-0.1948595,0.1990293,341.3307,0.8690942,-0.02621724,1.538833,0.3238718,1.870551,-1.308129,4.124971,0.1006774,-0.3961019,0.1018513,14.31146,314.813,353.0999,-0.1914875,1.569926,0.2861186,3.866997,-0.3905446,1.675049,0.4184551,-0.3810084,0.2028863,18.39759,0.4263961,359.6754,
3493.564,0.01552495,-0.02326783,-0.0130196,-0.1974226,-0.09342866,-0.1522464,0.3567227,0.02149445,-0.1948491,0.1603007,341.4113,0.8560612,-0.002719633,1.556283,0.2493704,1.854945,-1.067022,4.257112,0.1011794,-0.3777216,0.1026109,10.66949,315.2989,354.5281,-0.1810547,1.560929,0.202454,3.831678,-0.1380193,1.408506,0.4166763,-0.3626548,0.2027798,15.37154,359.8968,359.1333,
3507.337,0.01317028,-0.0133814,-0.007617312,-0.1205168,-0.09524515,-0.09656224,0.3568527,0.02132201,-0.1948371,0.1680256,341.4919,0.8712279,0.02269857,1.546954,0.1660824,2.232988,-0.7129192,4.004842,0.1020395,-0.3595019,0.1021276,7.89433,315.9159,356.8667,-0.1632303,1.566952,0.09590963,3.994029,0.097665,0.9590923,0.4148571,-0.3432091,0.2007139,11.92027,359.6867,359.3137,
3521.314,0.01165999,-0.009392708,-0.004096771,-0.09050069,-0.09282935,-0.07973958,0.3570915,0.02111539,-0.1950121,0.2568252,341.5544,0.8921782,0.05923888,1.530611,0.09135482,2.677177,-0.5817796,3.728376,0.1031011,-0.3418223,0.1007625,5.220192,316.9765,359.5009,-0.1507007,1.571113,0.01204274,4.157498,0.1540952,0.9932632,0.4137516,-0.3252891,0.1982892,8.29734,359.1792,358.6277,
3535.237,0.009444975,-0.007523426,-0.001367605,-0.07819413,-0.09218091,-0.07141307,0.3571683,0.0210627,-0.194962,0.3270254,341.6229,0.8911362,0.07705391,1.515866,0.005360143,2.620644,-0.3728299,3.734688,0.1041207,-0.3245981,0.09820206,2.103286,317.4043,1.247327,-0.1433644,1.534085,-0.07932867,4.078138,0.2952709,1.227317,0.4125822,-0.3091311,0.1945623,5.101586,358.2784,357.5671,
3548.91,0.007504067,-0.006278017,0.0006595687,-0.06711089,-0.08515343,-0.05838994,0.3572171,0.02100894,-0.1948904,0.3743514,341.6807,0.886308,0.08309105,1.488728,-0.08356747,2.343412,-0.07767434,3.707963,0.1056375,-0.3074791,0.09495907,359.1361,317.3097,2.427233,-0.1462659,1.454806,-0.1563598,3.736724,0.5972495,1.236122,0.4119161,-0.2940409,0.1910845,2.65447,357.0433,356.9822,
3562.893,0.005011806,-0.003387628,0.003232627,-0.04810598,-0.07894488,-0.04323971,0.3572155,0.02103984,-0.194767,0.3737566,341.7402,0.8986405,0.1051704,1.463894,-0.1617134,2.220848,0.05777786,3.756976,0.1075379,-0.290941,0.09077729,355.9307,317.5054,3.668472,-0.1075502,1.394467,-0.2208657,3.620379,0.4435582,0.8124349,0.4116677,-0.2781996,0.1863528,0.01259161,357.0016,357.2932,
3576.815,0.002682811,-0.0008817627,0.005902771,-0.0211948,-0.07031417,-0.0314331,0.3571994,0.02110302,-0.1946152,0.3527088,341.7755,0.9241458,0.1420576,1.445111,-0.2499307,2.064052,0.2209155,3.972118,0.1102831,-0.2748503,0.08553733,352.2558,317.6682,4.653804,-0.06910015,1.351313,-0.2847759,3.67325,0.2901616,0.6323647,0.411743,-0.2636853,0.1806271,356.9651,357.0116,357.3739,
