time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
388.383,0.0007332761,-0.001432147,-0.001024637,-0.009687966,0.00134309,0.01982409,0.154004,-0.1561354,-0.7323686,359.5853,4.991378,0.1567978,0.003059273,-0.002172966,-0.001297735,0.0152506,-0.02650793,0.006684189,0.1634715,-0.5938331,-0.3962668,16.09838,16.04866,19.85628,0.02932875,-0.03312777,0.006145081,-0.2759502,-0.18532,-0.3071404,0.288786,-0.5996181,-0.4192979,25.8828,7.957061,359.4148,
402.406,0.001003821,-0.0008226524,-0.001241203,-0.004545358,-0.002861565,0.01793232,0.1540169,-0.1561163,-0.7324015,359.5858,4.999306,0.145186,0.002133532,-0.003662584,-0.0003341456,0.003374529,-0.02364255,0.02934552,0.1635076,-0.5938216,-0.3962972,16.10951,16.05655,19.83487,0.0326133,-0.03618149,0.008069125,-0.3637659,-0.182283,-0.419188,0.2888009,-0.5998994,-0.4187133,26.16058,8.583747,359.9711,
416.271,0.001238767,-0.0005015344,-0.001451938,0.002676035,-0.004898915,0.01571969,0.1540397,-0.1561114,-0.7324282,359.5737,5.006036,0.1338181,-0.003716541,-0.005046033,0.001744248,-0.0002228138,0.01906374,0.07535914,0.1635099,-0.5938342,-0.3963048,16.1375,15.9969,19.76348,0.03578647,-0.04381014,0.01018562,-0.4838256,-0.1692086,-0.5452595,0.2887193,-0.600401,-0.4185931,26.55298,9.364594,0.7384801,
430.272,0.001408354,0.0001097845,-0.002029152,-0.000945201,-0.007127393,0.01304308,0.1540642,-0.1560931,-0.7324709,359.5805,5.015377,0.1291307,-0.004785811,-0.005901454,0.002124581,-0.01552463,0.02561533,0.06169286,0.1635018,-0.5938585,-0.3962999,16.15883,15.94574,19.72985,0.02481498,-0.03566663,0.005545197,-0.3642485,-0.04265607,-0.4498357,0.2886568,-0.6003028,-0.4188989,26.58273,9.440849,1.063985,
444.38,0.001127705,0.0001431277,-0.001994185,0.002182708,-0.0135801,0.004985232,0.1540709,-0.156083,-0.7324992,359.571,5.035713,0.136971,-0.000518439,-0.006322606,0.0009716239,-0.02500835,-0.01839205,0.0172537,0.1635087,-0.5938723,-0.396294,16.18072,15.95603,19.73273,0.006148525,-0.01137386,0.0006423281,-0.04183027,0.03755978,-0.1726717,0.2886144,-0.5999794,-0.4191638,26.17226,8.81804,0.5066826,
458.057,0.001344893,0.001123056,-0.002259779,0.01044525,-0.008222116,-0.003846447,0.1540898,-0.1560211,-0.7325412,359.545,5.033272,0.149175,0.001802457,-0.006031121,0.0002835314,-0.02137504,-0.03589446,0.001420429,0.1635218,-0.5939063,-0.3962835,16.20433,15.97743,19.73655,-0.005528285,0.006444069,0.0007346624,0.07708612,0.02917158,-0.01722176,0.2886138,-0.5999879,-0.4190328,26.09533,8.643643,0.297114,
471.979,0.001251051,0.00270749,-0.002265782,0.02350187,-0.004972288,-0.01666668,0.154098,-0.1559213,-0.7325751,359.4883,5.01966,0.1868457,0.0008349154,-0.006553062,0.001127072,-0.01229075,-0.02434492,0.05071015,0.1635567,-0.593954,-0.3962613,16.24272,15.97326,19.69852,-0.01009175,0.01912832,0.001313817,0.1428709,0.01971361,0.007977461,0.2883745,-0.5995628,-0.4191505,25.88466,8.567609,0.2168049,
486.01,0.0008779489,0.003976064,-0.002448407,0.03056317,-0.001793966,-0.02640698,0.15408,-0.1558344,-0.7326082,359.4527,5.021262,0.2090388,-0.0006305398,-0.006677465,0.001801898,-0.01390233,-0.009095295,0.06689232,0.1635791,-0.5939878,-0.3962399,16.28061,15.94182,19.6516,-0.01163808,0.02315863,0.001023159,0.1565113,0.06280325,-0.01721797,0.2882201,-0.5993409,-0.4191623,25.6923,8.487279,0.2424818,
499.762,0.0002504134,0.004329622,-0.002747437,0.03691035,0.003735642,-0.01984524,0.1540501,-0.1557661,-0.7326499,359.4099,5.006282,0.198849,-0.002199132,-0.005580925,0.002273687,-0.007970489,0.00835208,0.06609439,0.1635803,-0.5940085,-0.3962209,16.29927,15.90563,19.61641,-0.008159081,0.01858096,0.001170825,0.1220176,0.05689238,-0.062147,0.2881733,-0.5993398,-0.4191586,25.63415,8.531405,0.3246847,
513.862,-1.177145E-05,0.004074573,-0.003413273,0.03593293,0.01121978,-0.01862312,0.1540433,-0.1557133,-0.7327224,359.3872,4.989703,0.2126275,-0.003147836,-0.00467802,0.003135077,-0.0178642,0.0242395,0.05462897,0.1635809,-0.5940252,-0.3961902,16.32047,15.85718,19.5914,-0.00350851,0.007135647,-0.0001005693,0.04144241,0.02488997,-0.07258552,0.2881638,-0.5993717,-0.4191657,25.68015,8.581215,0.3595451,
